customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,CLV
811,5409 Mandrake Circle,2152,NSW,Australia,10,Ive,Chapelhow,Male,6,13/01/1984,Nurse Practicioner,,Mass Customer,N,No,8,40,2483.69
812,786 Bonner Drive,2340,NSW,Australia,4,Coral,Dunkirk,Female,1,22/09/1989,,Financial Services,Mass Customer,N,No,16,34,2694.89
813,7175 Orin Junction,2088,NSW,Australia,12,Lisette,Nesbit,Female,12,21/03/1962,Account Representative III,Health,Mass Customer,N,No,14,62,4386.05
814,8208 Lotheville Street,3805,VIC,Australia,8,Raffarty,Giacomoni,Male,60,23/12/1959,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14,64,4661.23
815,25689 Eastlawn Crossing,2067,NSW,Australia,11,Caryn,Sampey,Female,47,06/07/1974,,Manufacturing,Mass Customer,N,Yes,22,49,7646.77
816,44 Lakewood Gardens Pass,2122,NSW,Australia,10,Donni,Boor,Female,71,10/01/1957,Product Engineer,Manufacturing,Mass Customer,N,No,15,67,2934.97
817,87 Twin Pines Plaza,3976,VIC,Australia,5,Niel,Abilowitz,Male,38,08/04/1992,Editor,Financial Services,Mass Customer,N,Yes,6,32,5340
818,65 Sachtjen Park,2067,NSW,Australia,11,Beverie,Bosanko,Female,17,21/12/1973,Chemical Engineer,Manufacturing,Mass Customer,N,No,11,50,6141.46
819,84 Loomis Pass,2000,NSW,Australia,12,Temp,Thebeau,Male,7,17/07/1975,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5,48,5033.21
820,58047 Westport Road,2040,NSW,Australia,12,Cecilia,Chipchase,Female,12,06/01/1977,,Financial Services,High Net Worth,N,No,16,47,8742.57
821,59000 American Center,2530,NSW,Australia,8,Gregoor,Aronovitz,Male,41,24/07/1981,Financial Analyst,Financial Services,Mass Customer,N,Yes,7,42,4826.39
822,659 Scofield Street,3175,VIC,Australia,5,Ardis,Tomlett,Female,67,23/10/1974,Sales Associate,Health,High Net Worth,N,No,17,49,2005.66
823,388 Weeping Birch Plaza,2156,NSW,Australia,11,Stesha,Morecombe,Female,91,17/02/1990,Internal Auditor,Manufacturing,Affluent Customer,N,No,9,34,9755.81
824,09413 Holmberg Terrace,4127,QLD,Australia,3,Fleurette,Whardley,Female,97,27/02/1977,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12,47,6017.27
825,8640 Village Junction,2066,NSW,Australia,12,Willis,Whyler,Male,17,15/08/1975,Computer Systems Analyst IV,,Affluent Customer,N,Yes,16,48,6046.69
826,177 Sheridan Trail,2759,NSW,Australia,8,Marc,Waddilove,Male,92,25/12/1998,Recruiting Manager,Financial Services,Mass Customer,N,Yes,1,25,4829.57
827,1 Oriole Alley,4171,QLD,Australia,11,Phillis,Rudwell,Female,90,07/05/1996,,Health,Affluent Customer,N,No,5,28,9051.45
828,8925 Ryan Trail,2073,NSW,Australia,11,Darda,Kernocke,Female,93,14/12/1957,,Health,Mass Customer,N,Yes,20,66,3777.53
829,77 Nova Junction,3218,VIC,Australia,8,Byran,Goodfield,Male,84,22/01/2001,Environmental Tech,Financial Services,High Net Worth,N,Yes,2,23,9236.19
830,43 Esker Pass,2228,NSW,Australia,8,Jayson,Chilcott,Male,58,31/05/1981,VP Quality Control,Manufacturing,Affluent Customer,N,No,6,42,6106.94
831,205 Melody Circle,4207,QLD,Australia,4,Teddy,Keijser,Male,4,20/04/1973,Paralegal,Financial Services,Affluent Customer,N,No,11,51,4245.84
832,44997 Anniversary Way,4114,QLD,Australia,3,Shaun,Murphey,Male,30,30/11/1977,Research Assistant IV,Retail,Mass Customer,N,No,14,46,13562.13
833,4444 Bunting Point,2430,NSW,Australia,7,Wadsworth,Hubane,Male,9,03/10/1995,Safety Technician II,,High Net Worth,N,Yes,4,28,8852.31
834,3 Washington Plaza,3199,VIC,Australia,7,Rudolf,Brandes,Male,37,07/04/1973,Environmental Tech,Financial Services,Mass Customer,N,No,3,51,3595.53
835,285 Aberg Point,2192,NSW,Australia,10,Zachary,Matyukon,Male,85,22/04/1968,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9,56,8541.23
836,4 Sachtjen Avenue,4210,QLD,Australia,10,Clemence,Vautre,Female,33,02/04/1990,Actuary,Financial Services,Mass Customer,N,Yes,9,34,3562.2
837,055 Dakota Pass,2290,NSW,Australia,8,Derick,Fasler,Male,4,11/01/1957,Internal Auditor,,Mass Customer,N,Yes,13,67,3406.25
838,6 Green Ridge Circle,4350,QLD,Australia,3,Hayden,Heersema,Male,27,03/02/1971,Financial Advisor,Financial Services,High Net Worth,N,No,15,53,3724.82
840,74251 Golden Leaf Lane,4413,QLD,Australia,3,Chas,Carabet,Male,94,20/06/1964,VP Sales,Financial Services,Affluent Customer,N,Yes,19,59,8144.96
841,2 Dwight Street,3187,VIC,Australia,11,Hanan,McGreay,Male,93,22/09/1966,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8,57,10936.2
842,511 Gulseth Plaza,3028,VIC,Australia,6,Mahmud,Dobbson,Male,59,16/08/1999,Compensation Analyst,Financial Services,High Net Worth,N,No,2,24,3639.46
843,71801 Grover Point,2166,NSW,Australia,10,Salomone,Sleford,Male,80,05/09/1989,Developer II,Manufacturing,Affluent Customer,N,Yes,9,34,4090.19
844,69 Hovde Plaza,2680,NSW,Australia,5,Tome,Tyt,Male,13,13/01/1978,Nurse Practicioner,Financial Services,High Net Worth,N,No,9,46,12523.55
845,3387 Warrior Court,2527,NSW,Australia,7,Koressa,Maris,Female,51,24/12/1973,Associate Professor,Manufacturing,Mass Customer,N,No,3,50,3639.43
846,7837 Derek Street,2147,NSW,Australia,9,Alvan,Rebichon,Male,60,25/03/1954,Geologist I,Manufacturing,Affluent Customer,N,No,17,70,4385.62
847,00 Algoma Crossing,2141,NSW,Australia,7,Kelci,Morrison,Female,66,26/05/1991,Chief Design Engineer,Retail,High Net Worth,N,No,9,33,5363.83
848,341 Londonderry Point,4215,QLD,Australia,7,Lannie,Chat,Male,79,25/06/1979,VP Product Management,Manufacturing,Mass Customer,N,No,13,44,4711.04
849,2661 Di Loreto Point,4701,QLD,Australia,7,Sylvan,Capper,Male,72,15/09/1969,Librarian,Entertainment,Mass Customer,N,No,10,54,6086.66
850,036 Kedzie Terrace,2163,NSW,Australia,9,Nevin,Hanfrey,Male,79,24/09/2000,Clinical Specialist,Health,Mass Customer,N,No,1,23,7476.79
851,615 Spenser Drive,4220,QLD,Australia,10,Cammi,Tesmond,Female,19,30/12/1987,Project Manager,,Affluent Customer,N,Yes,2,36,5347
852,641 Waywood Lane,2336,NSW,Australia,7,Andie,Bonney,Female,37,04/11/2000,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,2,23,
853,49 Buhler Plaza,2650,NSW,Australia,2,Nolana,Rotter,Female,26,04/10/1981,Media Manager I,Retail,Mass Customer,N,Yes,16,42,12711.37
854,56 Graceland Alley,3031,VIC,Australia,7,Charisse,Thoresby,Female,35,24/10/2000,Marketing Manager,,Affluent Customer,N,No,2,23,3992.51
855,3 Magdeline Way,4415,QLD,Australia,2,Bennie,Llywarch,Female,74,26/10/1974,General Manager,Retail,High Net Worth,N,Yes,16,49,7241.66
856,94 Anhalt Way,3139,VIC,Australia,7,Peyton,Monkeman,Male,63,01/10/1988,Quality Engineer,Financial Services,Mass Customer,N,Yes,9,35,6845.04
857,18 Parkside Plaza,4122,QLD,Australia,4,Theo,,Female,15,14/08/1964,General Manager,,High Net Worth,N,No,4,59,6692.93
858,681 Transport Pass,4055,QLD,Australia,7,Barby,Charlwood,Female,79,02/06/1980,Internal Auditor,Financial Services,High Net Worth,N,Yes,9,43,5654.55
859,6 Harper Lane,2150,NSW,Australia,10,Devinne,Tommeo,Female,53,02/08/1978,Geologist I,Financial Services,Affluent Customer,N,Yes,7,45,6979.78
860,59041 Independence Point,4020,QLD,Australia,9,Ida,,Female,80,12/08/1980,,,High Net Worth,N,Yes,7,43,7381.19
861,55 Hovde Parkway,3975,VIC,Australia,8,Rebekah,Dmych,Female,73,24/05/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17,47,5226.41
862,36903 Reinke Trail,3147,VIC,Australia,10,Worden,Fossitt,Male,83,27/12/1977,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16,46,774.53
863,938 Nova Junction,3623,VIC,Australia,1,Kessiah,Logg,Female,19,10/09/1961,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5,62,2288.23
864,48 Bobwhite Crossing,4122,QLD,Australia,8,Regen,Nares,Male,6,06/03/1970,,Retail,High Net Worth,N,Yes,4,54,8911.39
865,7391 Ruskin Parkway,4356,QLD,Australia,5,Germain,De la Harpe,Female,73,12/04/1965,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19,59,7192.9
866,677 Butternut Crossing,2216,NSW,Australia,7,Stanislaus,Gottelier,Male,28,05/01/1973,Associate Professor,,Affluent Customer,N,Yes,14,51,7599.92
867,8360 Washington Avenue,3124,VIC,Australia,12,Lura,MacKim,Female,12,10/05/1973,VP Marketing,,Mass Customer,N,No,17,51,7947.42
868,519 Maywood Pass,2768,NSW,Australia,10,Effie,Duddy,Female,84,18/07/1979,VP Accounting,Financial Services,Mass Customer,N,Yes,11,44,7529.64
869,6712 Nova Crossing,2065,NSW,Australia,10,Addia,Abels,Female,7,11/03/1984,Account Representative I,Financial Services,High Net Worth,N,Yes,10,40,
870,383 Rockefeller Junction,2753,NSW,Australia,9,Hugh,Wilce,Male,63,29/01/1964,Pharmacist,Health,Mass Customer,N,No,6,60,6364.29
871,71039 Packers Street,2034,NSW,Australia,10,Janka,Yesinin,Female,40,20/01/1992,,,Mass Customer,N,Yes,5,32,8700.56
872,5 Hauk Lane,2650,NSW,Australia,3,Suki,Ivachyov,Female,47,28/04/1971,Structural Engineer,IT,Mass Customer,N,No,13,53,290.62
873,02377 Maywood Trail,2287,NSW,Australia,7,Worthington,Penwarden,Male,37,23/12/1959,Occupational Therapist,Health,Affluent Customer,N,Yes,20,64,4426.2
874,2 School Street,2010,NSW,Australia,10,Howard,Oseland,Male,78,05/05/2001,,Health,Mass Customer,N,Yes,1,23,8569.99
875,9254 Straubel Street,3034,VIC,Australia,9,Caryl,Linnett,Male,34,23/02/1999,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2,25,6933.69
876,3 Glacier Hill Parkway,2196,NSW,Australia,10,Neil,Jencey,Male,44,06/10/1968,Physical Therapy Assistant,IT,High Net Worth,N,No,19,55,2732.47
877,029 Springview Place,2177,NSW,Australia,8,Didi,Milne,Female,92,13/05/1988,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3,36,9182.89
878,1 Springview Place,4800,QLD,Australia,5,Clarence,Silby,Male,31,01/11/1982,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9,41,4531.79
879,60 Meadow Valley Avenue,2219,NSW,Australia,10,Hestia,Smetoun,Female,58,02/08/1978,,,Mass Customer,N,No,12,45,3356.34
880,42 Thompson Hill,2234,NSW,Australia,10,Neely,Lundon,Female,11,31/12/1963,Internal Auditor,,High Net Worth,N,Yes,10,60,4774.51
881,2 Pankratz Street,4812,QLD,Australia,5,Carmella,O' Lone,Female,82,07/05/1980,Information Systems Manager,,High Net Worth,N,No,15,44,5353.86
882,65345 Marcy Crossing,2065,NSW,Australia,12,Esmaria,Lythgoe,Female,59,29/09/1965,,Property,Mass Customer,N,Yes,11,58,6628.36
884,06419 Dayton Junction,3191,VIC,Australia,10,Pepito,Lamming,Male,11,30/01/1978,Web Designer IV,Property,Mass Customer,N,No,17,46,10922.09
885,5 Hauk Way,4870,QLD,Australia,8,Yancey,Wivell,Male,20,11/11/1966,Statistician IV,Financial Services,Mass Customer,N,No,18,57,3628.94
886,923 Westerfield Junction,2065,NSW,Australia,10,Dawna,McCullen,Female,53,15/11/1974,Accounting Assistant III,Health,Mass Customer,N,No,11,49,9025.03
887,707 Spaight Place,2830,NSW,Australia,4,Patrizius,Hardinge,Male,55,17/11/1997,,Manufacturing,High Net Worth,N,No,1,26,10938.66
888,89 Monument Place,4720,QLD,Australia,1,Chickie,Gulleford,Female,62,10/11/1963,Accountant IV,Manufacturing,Mass Customer,N,No,10,60,5750.62
889,583 Coleman Parkway,4213,QLD,Australia,9,Ezequiel,Coggeshall,Male,46,19/02/1967,Sales Representative,Retail,Affluent Customer,N,Yes,10,57,4366.95
890,376 Buena Vista Street,2026,NSW,Australia,11,Tony,Cordsen,Female,55,01/02/1974,Dental Hygienist,Health,Mass Customer,N,Yes,15,50,4485.6
891,91457 Anderson Avenue,3124,VIC,Australia,12,Talbot,Andrioni,Male,21,06/08/1981,Occupational Therapist,Health,High Net Worth,N,Yes,9,42,6442.05
893,1 5th Parkway,2148,NSW,Australia,8,Gibby,Fearnley,Male,97,11/09/1983,Geologist I,IT,Mass Customer,N,No,16,40,9202.85
894,7 Meadow Ridge Center,2165,NSW,Australia,9,Catie,Kibbey,Female,13,18/12/1970,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9,53,7512.48
895,41821 Sheridan Center,2756,NSW,Australia,9,Juli,Curness,Female,58,03/09/1966,,,Mass Customer,N,Yes,12,57,2714.21
896,7 Reindahl Center,2767,NSW,Australia,8,Idell,Belderson,Female,25,10/06/1978,VP Sales,,Mass Customer,N,No,15,45,4448.32
897,6382 Bayside Street,2153,NSW,Australia,10,Pris,Fance,Female,25,11/01/1969,Account Executive,Manufacturing,Mass Customer,N,No,11,55,9629.18
898,850 Manitowish Avenue,2148,NSW,Australia,8,Reyna,Braizier,Female,53,28/08/1977,General Manager,Financial Services,Affluent Customer,N,No,16,46,478.16
899,88 Comanche Point,2486,NSW,Australia,7,Teodora,Lawling,Female,42,05/08/1963,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12,60,4240.06
900,13845 Hayes Center,3228,VIC,Australia,8,Clevey,Ivamy,Male,48,07/08/1990,Associate Professor,Manufacturing,Mass Customer,N,Yes,5,33,2446.44
901,88022 South Road,4511,QLD,Australia,5,Letta,McCarter,Female,13,27/04/1975,,Retail,Mass Customer,N,Yes,16,49,6948.22
902,9 Northridge Lane,2340,NSW,Australia,3,Selene,Vasiltsov,Female,37,26/07/1989,Staff Scientist,Retail,Mass Customer,N,No,18,34,9408.53
903,95530 Hallows Circle,4110,QLD,Australia,5,Hewe,Lidgley,Male,46,03/07/1961,,Financial Services,Mass Customer,N,No,14,62,10102.58
904,97 Karstens Place,4226,QLD,Australia,7,Kariotta,Ludman,Female,51,06/05/1974,Database Administrator II,,High Net Worth,N,Yes,11,50,5063.82
905,237 Summit Pass,4506,QLD,Australia,3,Dorian,Drinkel,Female,41,11/02/1978,Safety Technician II,Manufacturing,Affluent Customer,N,No,12,46,6801.49
906,1 Cottonwood Street,3150,VIC,Australia,9,Cammy,Marcroft,Male,73,30/12/1998,Financial Analyst,Financial Services,High Net Worth,N,Yes,3,25,12920.29
907,8642 Forest Run Avenue,2026,NSW,Australia,9,Eamon,McWhin,Male,51,25/12/1978,Sales Associate,Property,High Net Worth,N,Yes,17,45,3448.87
908,352 Bonner Crossing,3084,VIC,Australia,8,Carry,Tomlett,Female,86,28/08/1980,,Financial Services,Affluent Customer,N,Yes,17,43,4679.15
909,52726 High Crossing Junction,3802,VIC,Australia,7,Suzette,Surgison,Female,77,04/01/1960,Operator,,High Net Worth,N,Yes,8,64,8560.51
910,60086 Summit Lane,2116,NSW,Australia,10,Lewes,Foulcher,Male,50,26/04/1986,Biostatistician I,Financial Services,Mass Customer,N,No,14,38,1932.55
911,5 Farmco Way,2747,NSW,Australia,8,Marcellus,Shawcroft,Male,62,13/10/1974,Structural Analysis Engineer,Property,Affluent Customer,N,No,3,49,3792.6
912,33 Kropf Hill,2211,NSW,Australia,10,Vince,Dalmon,Male,37,19/07/1968,Sales Representative,Retail,Mass Customer,N,Yes,19,55,7206.52
913,2 Derek Pass,2222,NSW,Australia,7,Dayle,Spearman,Female,67,28/10/2000,,Financial Services,Mass Customer,N,No,1,23,5573.5
914,87140 Mandrake Lane,3124,VIC,Australia,8,Marc,Egleton,Male,73,16/06/1999,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2,24,5533.82
915,69278 High Crossing Place,2795,NSW,Australia,5,Austina,Orrice,Female,17,07/09/1984,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7,39,4802.6
916,42 Cordelia Park,2567,NSW,Australia,8,Joycelin,,Female,18,18/06/1991,Recruiter,,Affluent Customer,N,No,8,32,5850.91
917,50 2nd Center,3188,VIC,Australia,9,Odo,MacKaig,Male,63,06/05/1964,VP Product Management,Financial Services,Mass Customer,N,No,19,60,7452.88
918,8 Colorado Circle,3730,VIC,Australia,4,Mahmud,Chiles,Male,73,26/02/1975,Internal Auditor,Health,High Net Worth,N,No,13,49,6040.75
919,55 Daystar Court,2234,NSW,Australia,10,Grove,Peltzer,Male,48,17/07/1987,Registered Nurse,Health,Mass Customer,N,Yes,13,36,10701.04
920,21 Dwight Crossing,2062,NSW,Australia,10,Stefano,Thornborrow,Male,89,19/01/1976,Software Test Engineer IV,Health,Mass Customer,N,Yes,19,48,6259.75
921,3828 Norway Maple Avenue,2027,NSW,Australia,11,Gretchen,Seneschal,Female,77,19/12/1979,Help Desk Technician,Manufacturing,Mass Customer,N,No,7,44,11852.14
922,3044 Summer Ridge Center,3060,VIC,Australia,8,Bekki,Ralston,Female,52,10/10/1972,Operator,Financial Services,Mass Customer,N,No,19,51,1768.82
923,43455 Carey Center,4131,QLD,Australia,4,Garrek,Grimwade,Male,44,26/06/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19,46,6019.19
924,57953 Drewry Street,2518,NSW,Australia,10,Clementius,Hambric,Male,33,08/11/1976,Computer Systems Analyst II,,Affluent Customer,N,No,13,47,8254.23
925,3 Luster Junction,2323,NSW,Australia,4,Nicko,Pembridge,Male,42,07/08/1978,Accountant IV,Manufacturing,Affluent Customer,N,No,16,45,10850.69
926,9987 Stuart Alley,2766,NSW,Australia,8,Terrel,Matthisson,Male,18,14/10/1965,Professor,Telecommunications,Affluent Customer,N,No,10,58,5627.58
927,2309 Gulseth Way,3199,VIC,Australia,8,Jarret,,Male,25,19/02/1966,Cost Accountant,Financial Services,Mass Customer,N,Yes,18,58,3712.11
928,730 Dixon Place,3158,VIC,Australia,8,Porty,Clemmitt,Male,61,14/05/1973,Associate Professor,,High Net Worth,N,Yes,18,51,6370.69
929,10421 Cordelia Parkway,3188,VIC,Australia,12,Kippy,Conerding,Male,0,04/09/1965,Database Administrator III,Financial Services,Mass Customer,N,Yes,13,58,4985.79
930,35454 Welch Hill,2477,NSW,Australia,6,Evelina,Dinan,Female,86,10/11/1971,Executive Secretary,Retail,Mass Customer,N,Yes,8,52,3196.47
931,3403 Spenser Terrace,3143,VIC,Australia,8,Katrina,Sappson,Female,59,07/08/1999,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1,24,6046.89
932,06 Oneill Parkway,2770,NSW,Australia,7,Yoko,Dowrey,Female,30,20/07/1989,Graphic Designer,,Mass Customer,N,No,18,34,4854.48
933,243 Ridge Oak Center,2195,NSW,Australia,9,Melany,L'oiseau,Female,75,19/05/1996,Help Desk Operator,Retail,Mass Customer,N,Yes,5,28,7598.65
934,4 Eastlawn Crossing,2036,NSW,Australia,12,Marcellus,Louisot,Male,76,22/01/1996,Human Resources Manager,Manufacturing,Mass Customer,N,No,6,28,9379.6
935,33 Farwell Crossing,2575,NSW,Australia,10,Aldin,Cracker,Male,76,12/09/1994,Marketing Manager,,Mass Customer,N,Yes,3,29,8652.22
936,5 Reindahl Point,3400,VIC,Australia,2,Raffaello,Godleman,Male,64,16/05/1988,Speech Pathologist,Health,High Net Worth,N,No,3,36,17160.24
937,8882 Valley Edge Junction,2145,NSW,Australia,8,Nikolos,McKyrrelly,Male,65,15/11/1985,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15,38,4550.33
938,633 Cordelia Alley,3037,VIC,Australia,7,Corabelle,,Female,18,06/04/1996,Technical Writer,Retail,Mass Customer,N,No,7,28,7675.22
939,32 Dennis Hill,2233,NSW,Australia,9,Cristian,Theodoris,Male,53,10/01/1961,Product Engineer,Manufacturing,Mass Customer,N,No,6,63,5121.02
940,54905 Anniversary Pass,4570,QLD,Australia,2,Marnia,Claesens,Female,3,16/06/1987,Administrative Officer,Manufacturing,Mass Customer,N,No,9,36,6172.42
941,5 Gale Street,4507,QLD,Australia,8,Tye,Doohan,Male,13,02/02/1995,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1,29,17898.46
942,5413 Burning Wood Plaza,4220,QLD,Australia,8,Shirley,Brook,Female,31,07/02/1974,Director of Sales,Financial Services,Mass Customer,N,Yes,14,50,4111.12
943,6183 Morrow Court,2113,NSW,Australia,11,Holly,Gamett,Male,94,17/09/1979,Legal Assistant,Property,Affluent Customer,N,Yes,15,44,9442.1
944,9 Colorado Trail,3799,VIC,Australia,3,Anderea,Dallewater,Female,53,12/01/1976,,Manufacturing,Mass Customer,N,No,15,48,4915.05
945,627 Ronald Regan Alley,4505,QLD,Australia,6,Hebert,Bernocchi,Male,59,26/08/1998,Human Resources Manager,,High Net Worth,N,Yes,1,25,9247.25
946,93446 Eagle Crest Plaza,2229,NSW,Australia,10,Bettina,Farrer,Female,16,17/07/1961,Research Associate,Manufacturing,High Net Worth,N,No,12,62,10866.75
947,9 Clyde Gallagher Plaza,3021,VIC,Australia,7,Hyacinth,Naldrett,Female,43,10/03/1986,Pharmacist,Health,Mass Customer,N,No,10,38,6685.68
948,56709 Petterle Street,2443,NSW,Australia,6,Yardley,Argo,Male,19,09/08/1969,Recruiting Manager,,Affluent Customer,N,No,10,54,3541.6
949,221 Coolidge Parkway,2010,NSW,Australia,9,Jarid,Grebner,Male,18,07/09/1975,Executive Secretary,Health,Mass Customer,N,Yes,3,48,6945.27
951,7 Starling Crossing,2570,NSW,Australia,9,Meryl,Dumbar,Male,44,29/09/1999,Assistant Media Planner,Entertainment,Mass Customer,N,No,1,24,4934.83
952,283 Ryan Street,3752,VIC,Australia,7,Marina,Andresen,Female,34,13/06/1971,VP Sales,Financial Services,Affluent Customer,N,Yes,6,52,6239.17
953,97 Aberg Pass,4720,QLD,Australia,1,Jasmin,Brodeur,Female,16,23/05/1979,,,Mass Customer,N,No,7,45,10996
954,0 Menomonie Avenue,3177,VIC,Australia,6,Alain,Immins,Male,76,28/02/1995,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7,29,5686.31
955,20 Carpenter Parkway,2192,NSW,Australia,9,Teresina,Gibbie,Female,78,01/10/1989,Research Nurse,Health,Mass Customer,N,Yes,9,34,3915.94
956,14796 Ramsey Street,2069,NSW,Australia,12,Ezechiel,Pettecrew,Male,19,26/09/1960,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9,63,3675.74
957,1346 Forest Dale Point,3111,VIC,Australia,10,Jamima,Gannan,Female,80,20/08/1994,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,29,4868.3
958,217 Meadow Vale Point,2023,NSW,Australia,12,Kristofor,Saulter,Male,15,14/01/1964,Biostatistician IV,Health,High Net Worth,N,No,18,60,5470.13
959,341 Saint Paul Lane,2033,NSW,Australia,9,Katharina,Jennins,Female,3,26/10/1986,Staff Scientist,,Affluent Customer,N,Yes,21,37,5701.85
